,N1-Light,N1-Short,N1-Medium,N1-Long
2009-07-28,12863.06061,638.9091,343.5,920.1515152
2009-07-29,14058.4,702.9538,388.5076923,991.9692308
2009-07-30,13538.18182,673.3485,371.4242424,945.8030303
2009-07-31,16575.24615,595.2308,365.0307692,794.9692308
2009-08-01,12926.16667,287.0909,223.469697,571.6515152
2009-08-02,12815.54545,228.5758,203.9545455,469.7727273
2009-08-03,13714.54545,576.803,318.1969697,673.3484848
2009-08-04,13466.44615,657.9846,352.9384615,944.0615385
2009-08-05,14032.53846,685.9692,379.1538462,970.8
2009-08-06,14953.03125,736.25,405.828125,1017.125
2009-08-07,19345.48485,769.5303,436.1212121,887.030303
2009-08-08,14004.0303,346.2273,245.2727273,606.5454545
2009-08-09,10944.74242,181.6667,164,340.8939394
2009-08-10,14295.92424,333.0152,245.0606061,507.030303
2009-08-11,13762.40909,600.0152,319.3484848,717.6969697
2009-08-12,13280.4697,664.7576,360.4242424,988.4090909
2009-08-13,14553.43548,709.7258,383.483871,939.3064516
2009-08-14,16663.5,679.0323,391.3387097,834.4354839
2009-08-15,12368.58065,311.2419,233.3870968,620.0806452
2009-08-16,11511.48387,216.371,197.4677419,506.016129
2009-08-17,13906.53226,583.4677,328.0322581,665.4516129
2009-08-18,13756.18033,667.0984,353.5901639,925.8688525
2009-08-19,14430.22951,691.7541,378.4590164,982.2295082
2009-08-20,14960.86885,703.9344,382.6557377,965.442623
2009-08-21,17123.67213,663.5082,404.5901639,857.1311475
2009-08-22,12660.93443,300.9344,237.704918,603.2786885
2009-08-23,11648.14754,223,214.8196721,502.6229508
2009-08-24,13855.7377,594.541,333.1311475,682.9016393
2009-08-25,16075.75,778.0781,383.1875,953.671875
2009-08-26,16350.46154,777.1385,411.3846154,1000.861538
2009-08-27,17218.83077,829.6308,418.8615385,973.6769231
2009-08-28,20799.26154,766.7538,430.8923077,862.7692308
2009-08-29,15712.45313,327.2812,245.65625,592.609375
2009-08-30,15542.34375,256.1875,218.859375,499.03125
2009-08-31,16727.1875,694.6562,358.96875,745.390625
2009-09-01,16446.80952,773.8413,402.4603175,969.1428571
2009-09-02,16025.27273,778.1364,403.0454545,997.2727273
2009-09-03,16754.5303,818.5455,420.530303,1009.257576
2009-09-04,19974.92537,823.1791,427.6567164,856.9552239
2009-09-05,15381.53731,362.5672,318.8358209,603.7313433
2009-09-06,14242.62687,252.2985,278.3283582,515.7014925
2009-09-07,15440.91045,665.7612,362.0149254,749.9701493
2009-09-08,15224.95522,732.0896,376.2238806,956.8208955
2009-09-09,15846.40299,770.1493,404.3880597,997.0149254
2009-09-10,14425.59375,717.3125,375.34375,979.3125
2009-09-11,17232.84615,696.4462,384.3846154,848.6923077
2009-09-12,12768.87692,321.6769,226.5384615,615.6923077
2009-09-13,11805.93846,227.7538,202.7538462,524.5384615
2009-09-14,12932.51563,576.7344,328.046875,701.34375
2009-09-15,13556.70968,661.1935,359.8709677,938.8548387
2009-09-16,14678.04762,723.8095,373.8095238,980.5079365
2009-09-17,14962.84127,733.6508,398.8730159,975.8730159
2009-09-18,17765.47541,705.0492,411.9180328,881.3606557
2009-09-19,13649.01639,348.2787,240.6065574,636.2459016
2009-09-20,11982.01667,225.1833,205.5166667,526.0833333
2009-09-21,14408.38983,635.2203,348.1016949,732.5932203
2009-09-22,14601.93443,711.377,363.9508197,912.9180328
2009-09-23,18652.55932,828.6271,431.2033898,880.6101695
2009-09-24,14630.5,462.2931,295.3275862,756.7413793
2009-09-25,16996.87931,602.2241,340.3793103,647.4827586
2009-09-26,12918.61404,290.8421,232.8947368,499.0526316
2009-09-27,15491.85965,316,258.4912281,408.4210526
2009-09-28,15243.8,637.3091,353.0727273,630.1272727
2009-09-29,14407.42857,708.75,352.875,866.7142857
2009-09-30,14646.62712,718.5593,362.559322,915.2542373
2009-10-01,15067.81667,726,372.4166667,910.6833333
2009-10-02,17763.65,706.7167,378.7166667,796.3666667
2009-10-03,14520.63333,344.35,253.4833333,589.95
2009-10-04,14710.54237,286.5763,230.440678,497.4576271
2009-10-05,13736.48333,594.3167,322.85,660.6333333
2009-10-06,12875.31148,656.6557,364.2295082,960.3114754
2009-10-07,12697.72881,655.2203,374.5932203,1028.915254
2009-10-08,13204.54237,691.339,392.6949153,1036.474576
2009-10-09,16087.93103,680.5172,400.0344828,916.6034483
2009-10-10,12311.91525,334.0678,243.1694915,665.8983051
2009-10-11,11453.55932,243.8305,222.6779661,572.9152542
2009-10-12,12346.15789,545.5614,305.3684211,699.3684211
2009-10-13,12378.13793,642.0345,354.1034483,955.1896552
2009-10-14,12702.98333,671.35,373.3,1023.3
2009-10-15,14290.36667,737.95,397.5333333,1022.066667
2009-10-16,16041.42373,671.9831,390.0169492,893.0338983
2009-10-17,12663.71186,337.3898,245.7288136,702.6271186
2009-10-18,12253.91379,258.0345,222.8103448,566
2009-10-19,13553.87931,619.8103,351.4310345,785.7931034
2009-10-20,13042.45,674.6667,395.7833333,1043.733333
2009-10-21,13426.21667,702.1833,409.3833333,1076.616667
2009-10-22,13833.91667,732.5667,409.9166667,1052.483333
2009-10-23,16830.81667,710.4833,426.5333333,930.9333333
2009-10-24,12979.75,336.65,256.45,686.85
2009-10-25,12489.8,276.6333,232.95,570.2
2009-10-26,13445.62069,610.3966,353.0344828,765.637931
2009-10-27,13498.41379,684.8793,379.8448276,1010.344828
2009-10-28,13925.93333,718.9667,407.0166667,1059.166667
2009-10-29,14646.89831,829.5254,425.5254237,1059.898305
2009-10-30,18591.49153,890.8305,435.440678,886.8135593
2009-10-31,13995.53333,439.35,246.8333333,648.5166667
2009-11-01,14124.93443,379.8852,235.852459,540.0163934
2009-11-02,13256.37705,703.2131,348.1967213,752.8688525
2009-11-03,13117.44262,807.5574,388.1311475,1052.311475
2009-11-04,13443.80328,826.0164,401.5901639,1073.606557
2009-11-05,13618.55556,838.9683,418.1111111,1111.15873
2009-11-06,15524.62903,692.4194,406.5967742,933.5806452
2009-11-07,11166,315.6667,253,684.1833333
2009-11-08,10291.6,234.0333,210.55,585.5333333
2009-11-09,11264.86667,541.9,301.9166667,694.2666667
2009-11-10,11840.51613,661.8548,358.7096774,1023.709677
2009-11-11,12178.35484,670.1774,384.4516129,1044.870968
2009-11-12,13057.25,714.1833,392.5166667,1051.95
2009-11-13,15732.53333,675.85,386.35,940.9833333
2009-11-14,11207.63793,317.4655,225.5344828,690.1724138
2009-11-15,11544.9661,250.0847,202.6271186,603.6440678
2009-11-16,11426.06897,560.2931,304.3448276,737.0172414
2009-11-17,12096.16393,661.3607,359.0163934,1022.754098
2009-11-18,12488.18033,689.623,373.7868852,1056.770492
2009-11-19,12854.42623,722.7541,377.8032787,1069.52459
2009-11-20,15008.03279,658.8525,368.3934426,903.6393443
2009-11-21,11779.66667,330.85,231.3666667,694.4833333
2009-11-22,10179.51667,244.8167,195.3666667,576.6
2009-11-23,12311.3,592.95,322.8333333,729.5666667
2009-11-24,12604.52542,688,370.3220339,993.440678
2009-11-25,13409.85,712.5167,387.2333333,1052.583333
2009-11-26,14111.59016,752.2623,406.9508197,1070.557377
2009-11-27,17462.91525,719.5254,412.3728814,922.1186441
2009-11-28,13348.85965,360.5263,282.3157895,666.1403509
2009-11-29,13276.85965,300.3684,239.4210526,581.0175439
2009-11-30,12905.05263,617.5965,356.3157895,720.6666667
2009-12-01,13416.43333,720.5333,399.2333333,1017.816667
2009-12-02,13797.48333,728.1667,416.6,1038.733333
2009-12-03,14304.81667,781.2,439.85,1075.75
2009-12-04,17086.81667,758.7833,446.2166667,968.4833333
2009-12-05,13230.74138,402.6724,299.637931,740.6206897
2009-12-06,13824.38983,342.9661,288.7966102,664.6440678
2009-12-07,13813.52542,663.0847,384.5423729,792.9491525
2009-12-08,13732.98305,752.6271,423.8983051,1100.305085
2009-12-09,14548.36842,792.9825,467.8421053,1136.333333
2009-12-10,15509.72727,852.3636,493.9818182,1174.654545
2009-12-11,18152.81034,817.3276,470.4827586,1000.155172
2009-12-12,15639.91525,524.7797,341.1694915,755.220339
2009-12-13,14021.69492,395.8644,305.1525424,647.5423729
2009-12-14,14871.875,713.5179,400.3928571,786.4642857
2009-12-15,16454.5614,800.807,441.2982456,981.2105263
2009-12-16,13451.25424,521.5085,339.7118644,870.7627119
2009-12-17,14565.01695,730.8814,407.8644068,804.2033898
2009-12-18,18400.48333,755.7,446.3833333,869.75
2009-12-19,16163.12069,498.2069,332.6551724,639.9655172
2009-12-20,15121.83051,398.2373,305.8305085,518.2711864
2009-12-21,14951.27119,598.5085,360.9491525,651.5084746
2009-12-22,14548.92982,635.8421,376.0175439,831.9824561
2009-12-23,16791.78947,653.7544,383.7368421,711.3333333
2009-12-24,16625.47368,463.4912,309.2982456,447.1754386
2009-12-25,10358.2069,128.1207,114.362069,134
2009-12-26,11124.18182,183.1091,126.6363636,140.8545455
2009-12-27,13985.03636,247.6,200.4545455,253.9636364
2009-12-28,13061.11111,410.1296,260.2962963,466.2407407
2009-12-29,12338.22414,418.7414,267.9655172,578.5517241
2009-12-30,12972.81034,447.6552,265.8448276,553.5689655
2009-12-31,13001.31579,344.8246,252.6666667,406.4561404
2010-01-01,8798.928571,145.25,108.7857143,144.625
2010-01-02,12228.58491,269.7547,186.5660377,174.3396226
2010-01-03,14831.98148,326.8519,270.8518519,291.9074074
2010-01-04,14577.75926,486.6481,314.3333333,469.9074074
2010-01-05,11805.56364,509.0545,307.9818182,694.6181818
2010-01-06,10664.63793,492.7931,294.8448276,692.3793103
2010-01-07,11770.43103,525.3448,324.7413793,761.3965517
2010-01-08,13514.27586,554.8793,341.8275862,674.0862069
2010-01-09,12174.14035,344.7018,259.7894737,523.3684211
2010-01-10,12492.14035,318.4211,268.7368421,440.2105263
2010-01-11,11774.07018,514.7018,323.6666667,614.9649123
2010-01-12,11268.23729,555.322,328.6101695,836.6610169
2010-01-13,10684.32203,573.661,332.6101695,849.1016949
2010-01-14,10795.54237,578.7797,346.5084746,865.4576271
2010-01-15,12622.73333,541.9333,333.8833333,782.4833333
2010-01-16,10090.11667,275.6833,232.6166667,594.65
2010-01-17,9362.55,195.0833,215.2333333,486.4166667
2010-01-18,10445.33333,475.0333,291.0833333,643.7833333
2010-01-19,10341.23729,548.9661,306.6271186,862.5254237
2010-01-20,10577.91525,559.4915,326.6610169,894.7288136
2010-01-21,9845.372881,548.8644,327.220339,917.6271186
2010-01-22,12788.95,555.1,359.4833333,843.8666667
2010-01-23,9904.966667,270.0167,229.9,613.5666667
2010-01-24,9558.583333,206.0667,209.1833333,515.5166667
2010-01-25,10487.48333,478.8333,286.9666667,651.8166667
2010-01-26,10556.78333,563.8833,320.1833333,895.8333333
2010-01-27,10884.05,587.1333,338.1166667,931.3166667
2010-01-28,11526.63333,627.5333,374.2666667,935.8166667
2010-01-29,14497.33333,591.95,415.6333333,814.05
2010-01-30,11457.56667,292.7667,248.9333333,585.8333333
2010-01-31,11459.83333,231.75,210.55,489.5333333
2010-02-01,11047.40678,508.6102,281.779661,662.8305085
2010-02-02,10714.69492,582.7288,330.8474576,924.8983051
2010-02-03,11038.30508,600.4068,354.4067797,961.6101695
2010-02-04,11509.08621,614.8103,370.3103448,970.8448276
2010-02-05,14079.50877,604.9649,385.3333333,851.877193
2010-02-06,11041.46552,296.3103,247.9137931,657.2068966
2010-02-07,10540.93103,223.1897,205.6034483,544.9827586
2010-02-08,10647.47458,517.6102,297.9322034,681.7118644
2010-02-09,10620.62712,585.6949,345.7118644,926.7118644
2010-02-10,11247.76786,620.5,367.1071429,1002.178571
2010-02-11,11244.64407,622.8983,388.0847458,1018.101695
2010-02-12,13485.41667,606.95,375.6333333,866.5333333
2010-02-13,10357.10169,284.8475,238.6949153,646.0847458
2010-02-14,10124.32759,205.3966,218.1034483,539.362069
2010-02-15,10638.74138,507.9483,295.5689655,699.6206897
2010-02-16,10471.74576,577.4068,351.8813559,938.9322034
2010-02-17,10644.33333,594.2833,363.7166667,945.9666667
2010-02-18,10965.54098,602.541,363.9672131,966.3934426
2010-02-19,13465.47458,604.8136,378.3898305,839.220339
2010-02-20,10298.26667,294.7667,226.65,647.4333333
2010-02-21,10158.96667,222.8167,214.5333333,522.6333333
2010-02-22,10455.61667,495.8167,288.1166667,690.05
2010-02-23,12234.09836,626.541,339.442623,923.6393443
2010-02-24,12493.70968,629.9032,361.8870968,963.1935484
2010-02-25,13508.90323,657.2581,372.7419355,933.5322581
2010-02-26,16588.7541,635.3443,379.5901639,812.5901639
2010-02-27,12873.13115,306.1967,237.3114754,589.8196721
2010-02-28,12302.2459,249.7377,220.0983607,505.6721311
2010-03-01,11350.7541,504.5082,290.4262295,663.6885246
2010-03-02,11531.91935,591.9839,344.7741935,916.0645161
2010-03-03,12889.16393,647.6557,373.0327869,985.8196721
2010-03-04,13196.07937,673.8095,398.9206349,997.7301587
2010-03-05,15554.625,636.6875,392.078125,881.34375
2010-03-06,12405.16923,308.5846,261.1538462,668.2153846
2010-03-07,11759.32308,234.4923,208.0307692,546.7076923
2010-03-08,12070.06349,559.0952,325.3650794,742.2380952
2010-03-09,11198.32258,584.0645,362,997.0967742
2010-03-10,11218.47692,587.7231,352.9538462,968.0153846
2010-03-11,11306.52308,605.4308,362.0461538,994.1384615
2010-03-12,14055.92308,583.0923,365.9076923,863.6153846
2010-03-13,10786.16923,284.6769,235.3846154,659.9076923
2010-03-14,10047.87692,220.1846,196.1076923,554.9692308
2010-03-15,11335.65625,499.4844,289.765625,699.703125
2010-03-16,11076.52308,574.9077,325.8923077,943.2923077
2010-03-17,11423.12308,606.5538,357.3692308,970.9538462
2010-03-18,11401.8,606.3692,360.7076923,966.1538462
2010-03-19,14898.58333,645.6333,388.4166667,863.8166667
2010-03-20,11201.93333,295.0833,248.6166667,636.6166667
2010-03-21,8751.3,168.4,187.55,409.65
2010-03-22,10598.7,291.75,228.1833333,523.0333333
2010-03-23,10929.0678,521.2034,311.7288136,705.0508475
2010-03-24,10758.30159,587.1111,351.3968254,972.1587302
2010-03-25,11730.06349,625.0635,388.968254,990.5238095
2010-03-26,15930.14286,676.0317,389.3809524,873.9365079
2010-03-27,12874.34921,380.2381,271.5714286,701.3174603
2010-03-28,11398.04762,275.8889,217.9047619,569.7777778
2010-03-29,12410.80952,589.1111,324.5238095,702.2063492
2010-03-30,12880,700.2857,376,994.6825397
2010-03-31,15258.79365,777.0952,442.3333333,998.5714286
2010-04-01,19449.17188,795.5469,452.875,793.5
2010-04-02,12861.84375,388.3438,410.515625,468.875
2010-04-03,9389.0625,203.3594,153.75,264.296875
2010-04-04,10557.25,199.7031,171.8125,223.46875
2010-04-05,15214.96875,377.4219,423.15625,449.046875
2010-04-06,13878.09524,625.4286,338.6190476,681.6507937
2010-04-07,12571.93651,683.4444,359.5238095,941.9047619
2010-04-08,12944.70492,698.082,382.4098361,969.4098361
2010-04-09,14525.27869,664.7213,377.0655738,895.7868852
2010-04-10,12481.31148,373.4098,289.9344262,681.8360656
2010-04-11,12029,274.3333,248.9333333,550.9
2010-04-12,11940.6,581.0167,321.5833333,705.6
2010-04-13,11904.50847,647.7797,352.1694915,966.1186441
2010-04-14,12118.18644,668.9492,371.2542373,1000.779661
2010-04-15,12541.16667,668.8333,378.3666667,982.35
2010-04-16,14522.1,642.2833,386.9666667,873.5333333
2010-04-17,11236.09677,305.6774,241.1451613,653.6935484
2010-04-18,10217.77419,243.0806,208.2258065,559.4677419
2010-04-19,11382.29508,534.4098,290.0983607,697.8032787
2010-04-20,11479.06557,630.3607,344.2295082,948.1803279
2010-04-21,11726.35484,639.6452,353.4516129,961.0483871
2010-04-22,12300.77778,674.0159,380.6190476,999.4920635
2010-04-23,15629.92063,713.9365,396.0793651,859.8730159
2010-04-24,11304.25806,317.2258,230.4677419,636.5967742
2010-04-25,9957.412698,207.746,189.2698413,541.8253968
2010-04-26,12093.63934,518.1639,293.7868852,627.4262295
2010-04-27,10833.57143,339.9683,233.2063492,651.7936508
2010-04-28,11921.5873,588.5397,314.047619,750.5396825
2010-04-29,12344.65079,664,371.1904762,919.7460317
2010-04-30,15625.42857,640.8889,372.0952381,803.4126984
2010-05-01,11837.85938,297.7969,215.90625,552.6875
2010-05-02,11917.34375,266.75,207.0625,484.78125
2010-05-03,11606.14063,529.6406,286.625,626.0625
2010-05-04,11304.78125,592.7344,323.53125,906.125
2010-05-05,11403.1875,617.4375,344.921875,936.859375
2010-05-06,11441.61905,634.3492,339.3650794,926.0634921
2010-05-07,13738.78689,602.6721,352.295082,807.4754098
2010-05-08,10983.50794,311.4762,250.7777778,663.3174603
2010-05-09,10202.88889,224.9524,189.4285714,572.7619048
2010-05-10,10951.92063,495.5079,299.2539683,696.6984127
2010-05-11,11036.60656,573.7869,351.442623,989.704918
2010-05-12,11306.98387,614.7903,355.516129,981.5322581
2010-05-13,11247.35484,612,368.6129032,1039.790323
2010-05-14,13777.90476,590.6508,342.6031746,871.8888889
2010-05-15,10487.57813,307.0312,237.9375,672.484375
2010-05-16,9559.875,234.7812,188.234375,551.40625
2010-05-17,11044.01563,492.8438,283.421875,707.1875
2010-05-18,11622.21538,594.1385,343.2615385,941.7230769
2010-05-19,11923.32308,627.5231,364,941.8461538
2010-05-20,12303.09375,651.7031,357.75,971.484375
2010-05-21,13462.12698,547.5873,354.9206349,846.0793651
2010-05-22,10804.24615,301.9846,228.9538462,641.3384615
2010-05-23,9636.646154,226.3385,190.9692308,542.3538462
2010-05-24,11386.73438,527.3906,307.109375,673
2010-05-25,11691.29688,590.5156,335.71875,911.921875
2010-05-26,12111.5625,618.3281,354.84375,925.390625
2010-05-27,11764,598.9688,366.4375,943.40625
2010-05-28,15557.53846,610.2923,377.1846154,798.2615385
2010-05-29,11951.46154,297.2308,239.9692308,602.4615385
2010-05-30,11471.93846,243.1385,191.0307692,513.6461538
2010-05-31,12204.66154,532.2462,299.0153846,661.7846154
2010-06-01,12046.75385,616.3077,338.1384615,897.1538462
2010-06-02,12409.80952,630.2381,360.8730159,918.5079365
2010-06-03,12531.07692,650.2615,381.2307692,945
2010-06-04,15313.69231,639.1846,390.6615385,842.4153846
2010-06-05,11904.90909,337.2576,261.0151515,648.6969697
2010-06-06,11341.66667,260.2121,233.6969697,559.4090909
2010-06-07,11937.87879,537.2727,327.4242424,689.6818182
2010-06-08,12114.43939,619.7879,363.5454545,915.9090909
2010-06-09,13254.95455,674.2121,403.0454545,1001.575758
2010-06-10,13960.22727,707.5,394.2878788,982.7121212
2010-06-11,13241.39063,538.5,338.828125,785.53125
2010-06-12,10453.93846,295.9385,227.1230769,568.4307692
2010-06-13,10697.2,271.9846,244.3230769,523.6615385
2010-06-14,11111.15385,488.0769,306.0307692,641.0615385
2010-06-15,12664.80303,612.1364,363.2575758,844.8030303
2010-06-16,10098.21538,334.5692,249.7076923,756.9846154
2010-06-17,13578.03125,600.9219,372.265625,748.515625
2010-06-18,14653,619.8462,381.6461538,812.8307692
2010-06-19,10903.51563,321.4219,231.09375,623.265625
2010-06-20,11541.75,279.6406,210.015625,525.671875
2010-06-21,12192.60317,536.2698,337.7777778,710.4920635
2010-06-22,13546.44615,584.7538,368.5846154,933.1384615
2010-06-23,13009.07576,605.197,360.2727273,926.7272727
2010-06-24,13153.12121,653.303,373.4090909,933.6212121
2010-06-25,15499.75758,607.2121,372,828.8484848
2010-06-26,11730.90909,318.5152,238.4545455,628.3484848
2010-06-27,12450.95385,258.4923,205.7076923,504.3384615
2010-06-28,12840.96875,536.125,304.578125,656.515625
2010-06-29,12162.23438,593.7344,342.484375,918.59375
2010-06-30,12932.52308,647.8923,366.1846154,952.1846154
2010-07-01,13362.44615,679.4154,384.1230769,930.8
2010-07-02,15724.63077,650.0154,377.9692308,809.3538462
2010-07-03,12926.80303,332.2121,234.0909091,594.2121212
2010-07-04,13118.59091,288.9242,216.3484848,506.6363636
2010-07-05,13840.5303,582.4242,325.469697,693.5454545
2010-07-06,14580.28788,666.3333,363.5,911.8787879
2010-07-07,16470.23881,742.8806,407.0149254,956.7313433
2010-07-08,16169.71212,736.1212,412.0606061,955.2424242
2010-07-09,19493.57353,735.9412,441.5,840.5441176
2010-07-10,14172.43478,343.8986,262.2318841,621.2028986
2010-07-11,15372.36111,293.0972,251.0416667,490.3472222
2010-07-12,20444.63889,707.125,414.8888889,685.2916667
2010-07-13,18381.31944,752.7222,406.6527778,899.2361111
2010-07-14,18465.45205,776.2192,408.7123288,948.4246575
2010-07-15,20250.05333,849.52,425.6266667,942.7066667
